STATION,NAME,weather_date,temperature_c,visibility_m,wind_speed_mps,precipitation_mm,low_visibility_day,precipitation_day,high_wind_day
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-01,7.721428571428571,16079.714285714286,1.2892857142857144,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-02,11.320689655172414,16080.172413793103,1.9724137931034484,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-03,13.994594594594593,15773.837837837838,2.054054054054054,2.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-04,12.655172413793103,16080.172413793103,1.2620689655172415,1.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-05,16.209302325581394,13679.790697674418,2.062790697674419,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-06,17.70769230769231,9124.51282051282,3.0153846153846158,5.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-07,19.894117647058824,14657.14705882353,4.358823529411764,3.5,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-08,15.542105263157895,14939.78947368421,6.405263157894737,1.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-09,6.789285714285714,16079.714285714286,5.067857142857143,0.3,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-10,5.18235294117647,15040.79411764706,5.794117647058823,1.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-11,6.053658536585366,3294.7804878048782,2.446341463414634,7.6,True,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-12,15.090566037735849,5360.7169811320755,4.371698113207547,37.9,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-13,8.4,16079.714285714286,6.242857142857143,34.4,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-14,9.142857142857142,16079.714285714286,2.389285714285714,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-15,12.955555555555556,15501.583333333334,3.6555555555555554,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-16,14.867500000000001,10399.4,4.8,39.4,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-17,9.697619047619048,7427.119047619048,4.214285714285714,4.5,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-18,9.838297872340426,10309.468085106382,4.340425531914893,12.4,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-19,7.068181818181818,10106.363636363636,6.586363636363637,52.9,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-20,5.080487804878049,3834.487804878049,6.390243902439025,63.9,True,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-21,10.143181818181818,1339.409090909091,2.484090909090909,95.7,True,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-22,14.870212765957445,2588.4893617021276,2.9000000000000004,6.3999999999999995,True,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-23,9.975,804.2857142857143,5.625,0.0,True,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-24,12.325641025641024,7907.333333333333,5.097435897435898,24.1,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-25,9.907142857142857,16079.714285714286,4.678571428571429,7.9,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-26,12.935714285714285,16079.714285714286,2.4785714285714286,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-27,15.523809523809524,14685.595238095239,1.6809523809523812,0.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-02-28,15.351063829787234,12632.510638297872,1.746808510638298,26.2,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-01,17.00392156862745,11630.549019607843,3.519607843137255,8.1,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-02,14.535,16083.7,3.3850000000000002,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-03,15.054237288135594,11968.0,2.689830508474576,102.6,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-04,5.505714285714285,15760.542857142857,7.62,86.4,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-05,1.8,16079.714285714286,7.0928571428571425,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-06,1.6821428571428572,16079.714285714286,5.732142857142857,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-07,5.807142857142857,16079.714285714286,2.6392857142857147,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-08,13.303571428571429,15835.892857142857,2.685714285714286,0.6,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-09,14.470588235294118,13834.529411764706,3.8176470588235296,0.6,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-10,17.586111111111112,14893.916666666666,3.688888888888889,0.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-11,15.46551724137931,15636.241379310344,3.0413793103448277,2.9000000000000004,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-12,14.053571428571429,16079.714285714286,2.75,5.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-13,16.344444444444445,16023.074074074075,4.4037037037037035,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-14,17.41176470588235,15786.617647058823,4.938235294117647,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-15,17.91346153846154,12729.307692307691,4.588461538461538,63.7,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-16,9.517857142857142,16079.714285714286,5.996428571428572,13.9,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-17,10.5,16080.172413793103,3.8310344827586205,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-18,10.62857142857143,16079.714285714286,4.367857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-19,9.346428571428572,16079.714285714286,4.846428571428571,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-20,10.200000000000001,16079.714285714286,3.0321428571428575,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-21,11.96206896551724,15553.862068965518,4.196551724137931,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-22,11.25357142857143,16079.714285714286,6.560714285714285,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-23,13.65,16079.714285714286,2.8535714285714286,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-24,16.282142857142855,16022.25,2.4285714285714284,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-25,17.075000000000003,14663.694444444445,3.4305555555555554,16.1,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-26,13.221875,15541.90625,4.378125,26.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-27,12.60689655172414,16011.206896551725,4.3068965517241375,3.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-28,12.5,16079.714285714286,2.525,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-29,15.978571428571428,15893.357142857143,1.8571428571428572,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-30,18.075,16079.714285714286,2.917857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-03-31,13.02051282051282,14753.051282051281,7.205128205128205,9.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-01,9.071428571428571,16079.714285714286,4.5928571428571425,2.5,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-02,11.825000000000001,16079.714285714286,4.282142857142857,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-03,13.989285714285714,16079.714285714286,1.9285714285714286,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-04,16.407142857142855,15950.82142857143,2.3892857142857147,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-05,17.438235294117646,13368.970588235294,3.4558823529411766,12.7,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-06,18.310526315789474,14876.894736842105,3.4105263157894736,1.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-07,19.81081081081081,12648.918918918918,2.6621621621621623,60.3,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-08,21.320588235294117,15603.676470588236,3.7294117647058824,27.4,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-09,19.806521739130435,14603.369565217392,2.5695652173913044,6.1,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-10,20.714285714285715,16079.714285714286,2.6,4.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-11,22.396551724137932,16080.172413793103,3.993103448275862,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-12,21.776315789473685,14580.5,3.7421052631578946,4.5,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-13,21.43548387096774,15925.290322580646,2.6258064516129034,2.3,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-14,21.87777777777778,11563.685185185184,6.587037037037037,149.3,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-15,13.08918918918919,15995.972972972973,7.421621621621623,65.3,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-16,15.953571428571427,16079.714285714286,2.6714285714285713,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-17,19.360714285714288,15893.357142857143,1.7785714285714285,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-18,21.17142857142857,16022.25,4.503571428571428,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-19,18.189655172413794,8999.431034482759,5.246551724137931,268.7,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-20,8.229545454545455,14581.09090909091,4.8999999999999995,91.69999999999999,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-21,13.389285714285714,16079.714285714286,3.871428571428571,3.1,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-22,18.182142857142857,16079.714285714286,2.157142857142857,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-23,21.17142857142857,16079.714285714286,2.2214285714285715,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-24,22.63214285714286,16079.714285714286,3.814285714285714,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-25,20.271428571428572,16079.714285714286,3.8892857142857147,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-26,18.102777777777778,14630.527777777777,5.7138888888888895,8.4,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-27,17.560714285714287,16079.714285714286,3.732142857142857,0.5,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-28,20.775000000000002,16079.714285714286,3.567857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-29,23.385714285714283,15893.357142857143,2.35,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-04-30,23.639285714285712,16079.714285714286,2.1392857142857142,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-01,23.288235294117644,15491.117647058823,3.126470588235294,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-02,23.610344827586207,15720.310344827587,3.006896551724138,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-03,23.8625,15918.3125,2.265625,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-04,24.626666666666665,16080.6,3.0166666666666666,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-05,21.302777777777777,14423.944444444445,4.775,14.5,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-06,20.29655172413793,16080.172413793103,3.4793103448275864,1.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-07,23.400000000000002,16079.714285714286,2.1285714285714286,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-08,23.327272727272724,15491.30303030303,3.2484848484848485,0.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-09,22.15757575757576,14997.09090909091,4.124242424242424,26.6,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-10,21.088372093023256,12746.209302325582,2.6209302325581394,46.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-11,23.014634146341464,14200.512195121952,3.4146341463414633,118.0,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-12,20.522222222222222,13715.416666666666,3.9555555555555557,38.4,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-13,20.11,16080.6,4.41,18.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-14,16.757142857142856,16079.714285714286,3.7607142857142857,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-15,18.010714285714286,16079.714285714286,2.662962962962963,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-16,22.696428571428573,16079.714285714286,2.05,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-17,24.52258064516129,16081.0,2.9935483870967743,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-18,24.62142857142857,16079.714285714286,1.792857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-19,25.59642857142857,16079.714285714286,2.414285714285714,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-20,25.457142857142856,16079.714285714286,2.807142857142857,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-21,26.157142857142855,16079.714285714286,2.0964285714285715,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-22,27.928571428571427,16079.714285714286,2.0107142857142857,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-23,26.97142857142857,15950.82142857143,2.892857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-24,27.95,16079.714285714286,2.607142857142857,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-25,28.842857142857145,16079.714285714286,2.917857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-26,29.221428571428568,16079.714285714286,3.0357142857142856,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-27,28.910714285714285,16079.714285714286,3.375,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-28,28.900000000000002,16079.714285714286,3.417857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-29,28.54642857142857,16079.714285714286,3.175,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-30,28.25714285714286,16079.714285714286,3.4714285714285715,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-05-31,26.792857142857144,16079.714285714286,4.160714285714286,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-01,25.939285714285713,16079.714285714286,3.467857142857143,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-02,25.882758620689657,16080.172413793103,4.075862068965518,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-03,25.006451612903227,15509.967741935483,3.564516129032258,3.9000000000000004,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-04,25.013333333333332,15745.766666666666,4.36,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-05,25.275000000000002,13955.07142857143,2.0892857142857144,0.0,False,False,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-06,23.826666666666664,14889.133333333333,2.5133333333333336,1.6,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-07,23.942222222222224,14260.933333333332,4.2155555555555555,41.7,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-08,21.556716417910447,8037.835820895522,2.934328358208955,414.7,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-09,22.823255813953487,10459.372093023256,2.9790697674418603,119.69999999999999,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-10,24.494444444444444,15271.092592592593,2.9055555555555554,1.8,False,True,False
72219013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2019-06-11,24.599999999999998,16079.714285714286,3.692857142857143,3.3,False,True,False
